File_Name,Coef_Pearson,Iph_0,Is_0,nd_0,Rs_0,Rp_0,Iph,Is,nd,Rs,Rp
2024-03-07_18:22:10,-0.9992,0.04199,9.825000e-08,0.11626,-132.42857,13.20702,0.06251,7.453657e-08,0.10253,0.81817,12.98495
2024-03-07_18:23:09,-1.0,0.05051,9.825000e-08,0.11626,147.63997,9.40203,0.01701,1.826246e-07,0.21117,44.5856,-34.96672
2024-03-07_18:24:10,0.8928,0.03895,9.825000e-08,0.11626,-67.25821,11.13635,0.00114,1.839483e-07,1.4527,-393.41477,392.88279
2024-03-07_18:25:09,-1.0,0.03834,9.825000e-08,0.11626,4.41223,7.72903,0.00833,2.086630e-07,0.11261,0.09343,73.46751
2024-03-07_18:26:09,-0.8905,0.04361,9.825000e-08,0.05813,-25.83699,6.75986,0.00183,5.029085e-07,0.64531,-176.31952,177.79852
2024-03-07_18:27:09,-1.0,0.04017,9.825000e-08,0.05813,4.33077,7.08185,0.00851,3.166829e-07,0.07791,0.16409,43.58569
2024-03-07_18:28:09,-0.9091,0.04219,9.825000e-08,0.05813,-3.67459,3.95333,0.00078,4.161523e-06,2.45044,-286.39339,287.02256
2024-03-07_18:29:10,-0.9115,0.03814,9.825000e-08,0.05813,-1.60229,6.30789,0.00126,2.426833e-06,3.49887,-142.07724,142.25523
2024-03-07_18:30:09,-1.0,0.04098,9.825000e-08,0.05813,0.79376,2.65452,0.00875,1.197881e-06,0.22655,0.0036,33.11514
2024-03-07_18:31:10,0.9121,0.0424,9.825000e-08,0.05813,-49.21332,2.98993,0.00076,1.418810e-06,0.89468,-149.45714,149.27195
2024-03-07_18:32:09,-1.0,0.03631,9.825000e-08,0.05813,0.11717,2.12948,0.00346,1.311696e-07,0.25745,0.00172,43.54398
2024-03-07_18:33:09,-0.9004,0.03591,9.825000e-08,0.05813,-1.28383,1.7138,0.00062,3.355807e-06,3.26636,-107.63833,107.69233
2024-03-07_18:34:10,0.9127,0.03651,9.825000e-08,0.05813,-1.15796,1.45162,0.00079,8.017274e-08,1.59036,-69.81754,69.79523
2024-03-07_18:35:09,-1.0,0.03793,9.825000e-08,0.05813,7.382,1.06516,0.01276,3.253524e-07,0.17096,0.00258,4.73039
2024-03-07_18:36:10,0.9418,0.03996,9.825000e-08,0.05813,-0.49836,0.66527,0.00123,1.358122e-06,1.13066,-31.81244,31.78063
2024-03-07_18:37:09,0.9984,0.04443,9.825000e-08,0.05813,-0.76896,0.48797,0.00152,3.089618e-06,3.69231,-23.66198,23.62967
2024-03-07_18:38:10,-1.0,0.02982,9.825000e-08,0.05813,0.57898,0.9917,0.01041,3.832243e-08,0.1027,0.00024,4.12942
2024-03-07_18:39:09,,0.04017,9.825000e-08,0.05813,3388216656.13956,0.91689,0.04017,9.825000e-08,0.05813,3388216656.13956,0.91689
2024-03-07_18:40:09,-1.0,0.04361,9.825000e-08,0.05813,0.0,0.52173,0.00461,1.228535e-06,0.15032,0.0,13.64927
2024-03-07_18:41:09,-1.0,0.04382,9.825000e-08,0.05813,4.70736,0.35757,0.17154,6.016555e-07,0.00741,0.37232,0.16722
2024-03-07_18:42:09,-0.8712,0.03956,9.825000e-08,0.05813,-2.27138,0.23441,0.00293,1.308818e-06,0.3538,-9.0417,9.04608
2024-03-07_18:43:10,0.9931,0.04098,9.825000e-08,0.05813,-0.45932,0.30766,0.00146,1.164429e-06,2.04829,-17.8999,17.87984
2024-03-07_18:44:09,-1.0,0.03307,9.825000e-08,0.05813,0.09374,0.37505,0.01566,4.146723e-07,0.20027,0.00629,1.69501
2024-03-07_18:45:10,-1.0,0.03185,9.825000e-08,0.05813,9.84266,0.3505,0.02731,1.186660e-07,0.08748,0.1387,0.9756
2024-03-07_18:46:09,-1.0,0.00791,9.825000e-08,0.05813,-0.0,1.80966,0.00128,6.072552e-08,0.26727,0.0,13.6927
2024-03-07_18:47:09,0.8533,0.03935,9.825000e-08,0.05813,-3.40708,0.52188,0.00079,5.806649e-07,0.17097,-31.09526,31.08908
2024-03-07_18:48:09,-1.0,0.03651,9.825000e-08,0.05813,0.815,0.32551,0.02315,1.396328e-07,0.00711,0.01004,1.14007
2024-03-07_18:49:09,-1.0,0.03185,9.825000e-08,0.05813,4.1642,0.80926,0.01354,7.006863e-08,0.00711,0.0085,2.03072
2024-03-07_18:50:10,-1.0,0.03996,9.825000e-08,0.05813,0.68216,0.24751,0.03499,1.386275e-07,0.10055,0.011,0.71687
2024-03-07_18:51:09,1.0,0.03367,9.825000e-08,0.05813,-8.32841,0.21059,0.02033,9.462851e-08,0.50885,-1.22432,1.2101
2024-03-07_18:52:10,-1.0,0.04564,9.825000e-08,0.05813,0.85588,0.27601,0.0262,5.107941e-09,0.27038,2.87001,1.44064
2024-03-07_18:53:09,-1.0,0.0282,9.825000e-08,0.05813,-0.0,0.44618,0.00022,9.810190e-07,1.88686,0.0,30.56143
2024-03-07_18:54:10,-1.0,0.03733,9.825000e-08,0.05813,7.65541,0.49895,0.18985,3.009580e-07,0.19245,0.11402,0.1386
2024-03-07_18:55:09,-1.0,0.02941,9.825000e-08,0.05813,18.27923,0.28172,8e-05,5.871170e-07,0.14566,58.16726,1.94616
2024-03-07_18:56:09,-1.0,0.02617,9.825000e-08,0.05813,2.46067,1.49243,0.00212,3.512196e-08,0.00676,0.00406,9.03231
2024-03-07_18:57:09,-1.0,0.03773,9.825000e-08,0.05813,-0.0,0.44249,0.00511,1.561244e-06,1.19847,0.0,28.803
2024-03-07_18:58:09,0.9055,0.03509,9.825000e-08,0.05813,-3.93707,0.3349,0.00126,-1.826973e-06,0.51796,-18.71293,18.68168
2024-03-07_18:59:10,-1.0,0.03814,9.825000e-08,0.05813,0.60016,0.31601,0.03253,4.790378e-08,0.00585,0.01433,0.81172
2024-03-08_06:00:10,-1.0,0.04199,9.825000e-08,0.05813,-0.19299,1.51272,0.00517,1.793360e-06,4.14646,-13.77048,14.3228
2024-03-08_06:01:09,-1.0,0.04544,9.825000e-08,0.05813,2.5518,1.59222,0.00984,1.057000e-13,0.01076,0.01588,14.24458
2024-03-08_06:02:10,-1.0,0.03895,9.825000e-08,0.05813,2.231,3.70642,0.00841,2.370000e-14,0.01252,0.00337,17.22295
2024-03-08_06:03:09,-1.0,0.03854,9.825000e-08,0.05813,0.28949,6.44209,0.00142,1.344727e-07,0.22444,0.035,125.62994
2024-03-08_06:04:10,-1.0,0.04524,9.825000e-08,0.05813,0.53204,5.16609,0.00473,2.577201e-07,0.06758,0.00641,67.27834
2024-03-08_06:05:09,0.8867,0.05031,9.825000e-08,0.05813,-31.37349,5.49484,0.00333,2.060355e-06,0.38603,-76.67295,76.29894
2024-03-08_06:06:09,-1.0,0.04666,9.825000e-08,0.05813,0.09374,7.94679,0.00594,1.575921e-09,0.34105,0.01815,255.6475
2024-03-08_06:07:10,-1.0,0.04219,9.825000e-08,0.11626,-0.37142,9.87339,0.01078,1.475041e-06,4.38375,-26.32627,39.53134
2024-03-08_06:08:09,-1.0,0.04422,9.825000e-08,0.11626,0.93106,9.75121,0.00454,1.569513e-06,0.24742,0.03063,217.98907
2024-03-08_06:09:10,-1.0,0.04017,9.825000e-08,0.11626,0.04873,11.017,0.00723,9.612897e-07,0.92608,0.0531,571.16648
2024-03-08_06:10:09,-1.0,0.04422,9.825000e-08,0.11626,19.25739,10.69058,0.01347,2.037665e-07,0.19159,0.32482,92.31354
2024-03-08_06:11:10,-0.9389,0.04077,9.825000e-08,0.17438,-6.46804,29.67824,0.0013,3.522925e-06,16.0943,-523.63334,524.97472
2024-03-08_06:12:09,-1.0,0.04361,9.825000e-08,0.17438,39.86279,17.10237,0.02247,1.109296e-07,0.47626,0.34344,48.65398
2024-03-08_06:13:09,-1.0,0.04625,9.825000e-08,0.23251,-4.01741,22.53103,0.00343,2.690981e-06,9.01107,-293.48239,302.9323
2024-03-08_06:14:09,-1.0,0.03996,9.825000e-08,0.23251,14.91313,34.79344,0.01223,1.054147e-07,0.97443,0.02712,222.63296
2024-03-08_06:15:09,-1.0,0.04057,9.825000e-08,0.23251,3.20459,45.9243,0.00895,1.424246e-07,0.46929,0.00602,1165.10522
2024-03-08_06:16:10,-0.9361,0.0428,9.825000e-08,0.29064,-19.68533,37.48567,0.00069,3.579615e-06,22.3585,-1932.75496,1939.26484
2024-03-08_06:17:09,-1.0,0.05173,9.825000e-08,0.29064,37.06378,24.95343,0.01756,8.860000e-14,0.21447,1.65364,133.03629
2024-03-08_06:18:10,-1.0,0.05376,9.825000e-08,0.29064,5.55227,37.396,0.01534,8.636139e-07,0.68318,0.06631,392.12229
2024-03-08_06:19:09,-1.0,0.05781,9.825000e-08,0.29064,1295.95084,31.53661,0.04848,1.004681e-08,0.34568,0.61614,40.50772
2024-03-08_06:20:09,-0.9913,0.04118,9.825000e-08,0.29064,3.46914,71.09909,0.01119,1.172458e-07,0.31626,0.00126,782.65749
2024-03-08_06:21:09,-1.0,0.0497,9.825000e-08,0.34877,13.34827,39.2039,0.01812,2.671100e-11,0.21311,0.12126,270.63301
2024-03-08_06:22:09,-1.0,0.05011,9.825000e-08,0.34877,3.93707,56.19568,0.01567,6.101770e-10,0.35012,0.04077,941.62996
2024-03-08_06:23:10,-1.0,0.04402,9.825000e-08,0.34877,265.75194,58.4104,0.0275,2.940270e-11,0.26071,0.05029,110.51117
2024-03-08_06:24:09,-1.0,0.05579,9.825000e-08,0.4069,4.86953,38.69059,0.01786,2.185989e-08,0.5404,1.25882,665.48962
2024-03-08_06:25:10,-1.0,0.04808,9.825000e-08,0.4069,1.90865,69.26927,0.01485,8.139798e-07,6.80668,0.02198,1797.50886
2024-03-08_06:26:09,-0.9996,0.04727,9.825000e-08,0.46503,0.73263,64.37788,0.01426,1.253360e-06,0.87756,0.02897,1767.24399
2024-03-08_06:27:10,-0.9094,0.05721,9.825000e-08,0.46503,-145.53082,55.64084,0.0006,8.681309e-07,11.46683,-4086.47421,4094.03496
2024-03-08_06:28:09,-1.0,0.05315,9.825000e-08,0.52315,14.82475,70.06271,0.01891,8.259664e-07,2.12657,0.16919,1009.93338
2024-03-08_06:29:09,-1.0,0.05457,9.825000e-08,0.52315,5.57995,78.20125,0.01897,1.608299e-07,0.86797,0.0278,1266.22818
2024-03-08_06:30:10,-1.0,0.05802,9.825000e-08,0.58128,20.0116,54.29473,0.02335,6.676440e-07,3.54769,0.63408,771.07329
2024-03-08_06:31:09,-1.0,0.057,9.825000e-08,0.63941,1.40609,58.09108,0.02261,2.640973e-07,1.42701,0.11873,1573.63879
2024-03-08_06:32:10,-1.0,0.06633,9.825000e-08,0.69754,19.65457,80.66765,0.0294,5.428851e-10,0.57216,2.52189,765.00975
2024-03-08_06:33:09,-0.9998,0.06633,9.825000e-08,0.8138,20.30736,110.82629,0.03186,7.725532e-08,0.94871,0.23392,877.95917
2024-03-08_06:34:10,-1.0,0.06309,9.825000e-08,0.93005,19.07016,126.98279,0.0341,4.598360e-08,1.33405,0.68958,1265.23828
2024-03-08_06:35:09,-1.0,0.06532,9.825000e-08,0.98818,4.79144,145.3662,0.03289,9.604592e-07,3.95853,0.00336,2491.85633
2024-03-08_06:36:09,-1.0,0.07972,9.825000e-08,1.04631,4.05637,115.80977,0.04045,4.178600e-12,0.70529,0.0956,1145.07581
2024-03-08_06:37:10,-0.9779,0.07141,9.825000e-08,1.10444,3.9709,114.50036,0.03786,7.854076e-07,1.34917,0.00799,2011.27594
2024-03-08_06:38:09,-0.9744,0.07709,9.825000e-08,1.16257,8.98304,132.58725,0.04338,4.292490e-07,1.2461,0.00235,1398.95999
2024-03-08_06:39:10,-0.9357,0.08277,9.825000e-08,1.22069,8.88013,207.95486,0.0425,5.321522e-07,1.26334,0.01417,1826.18121
2024-03-08_06:40:09,-0.9016,0.0779,9.825000e-08,1.27882,7.7689,205.33989,0.0443,5.462407e-08,1.03531,0.0009,1619.27463
2024-03-08_06:41:10,-1.0,0.08865,9.825000e-08,1.33695,0.15927,120.27112,0.05239,1.919235e-07,8.41118,0.0,920.82527
2024-03-08_06:42:09,-0.8986,0.0852,9.825000e-08,1.39508,17.4596,230.81143,0.05512,2.301405e-07,1.23466,0.02016,1254.31993
2024-03-08_06:43:09,-0.8615,0.08804,9.825000e-08,1.45321,21.46719,216.16039,0.05576,2.425552e-07,1.26394,0.01679,1344.95058
2024-03-08_06:44:10,-0.9053,0.09615,9.825000e-08,1.51134,47.20785,170.84689,0.06439,5.495516e-07,1.40021,0.03776,830.14265
2024-03-08_06:45:09,-0.8984,0.09818,9.825000e-08,1.51134,43.12207,183.98058,0.06702,2.961600e-08,1.12027,0.0143,684.67836
2024-03-08_06:46:10,-0.8887,0.09453,9.825000e-08,1.56946,52.57054,298.60785,0.06905,2.241326e-07,1.32281,0.0194,718.54212
2024-03-08_06:47:09,-0.8759,0.10609,9.825000e-08,1.62759,46.18716,224.35094,0.0801,4.402056e-09,1.00903,0.01319,576.53505
2024-03-08_06:48:10,-0.87,0.11543,9.825000e-08,1.62759,38.58625,194.88131,0.08424,2.508147e-07,1.34814,0.01382,644.46927
2024-03-08_06:49:09,-0.8711,0.12537,9.825000e-08,1.68572,38.85262,186.21673,0.09081,1.975620e-07,1.3357,0.00087,642.65785
2024-03-08_06:50:10,-0.8697,0.12293,9.825000e-08,1.68572,32.25734,259.13258,0.10142,3.423149e-07,1.39437,0.00886,672.94626
2024-03-08_06:51:09,-0.8766,0.13023,9.825000e-08,1.68572,41.38018,244.15217,0.10281,1.289923e-07,1.29585,0.00946,562.27649
2024-03-08_06:52:09,-0.8901,0.13023,9.825000e-08,1.68572,37.54737,159.7138,0.09752,1.899570e-07,1.33705,0.01616,498.43651
2024-03-08_06:53:10,-0.8791,0.13226,9.825000e-08,1.68572,25.8132,206.09044,0.09718,3.614143e-07,1.39931,0.00263,586.56751
2024-03-08_06:54:09,-0.9247,0.12679,9.825000e-08,1.68572,53.8308,188.49204,0.10519,2.766446e-08,1.17583,0.10416,344.73744
2024-03-08_06:55:10,-0.8851,0.12131,9.825000e-08,1.68572,31.92361,189.02756,0.09489,3.254299e-08,1.17136,0.08125,482.62681
2024-03-08_06:56:09,-0.8653,0.11887,9.825000e-08,1.68572,51.58737,220.20818,0.09369,5.779375e-08,1.21258,0.00428,607.00983
2024-03-08_06:57:10,-0.8843,0.13145,9.825000e-08,1.68572,29.24344,150.45609,0.0967,8.715920e-08,1.25548,0.00371,504.22484
2024-03-08_06:58:09,-0.8892,0.11644,9.825000e-08,1.68572,24.81444,143.91632,0.09918,1.139878e-07,1.28514,0.07803,481.56169
2024-03-08_06:59:09,-0.9114,0.12963,9.825000e-08,1.68572,33.96888,261.83884,0.11922,2.747096e-08,1.17199,0.02709,332.64507
2024-03-08_07:00:09,-0.8827,0.14606,9.825000e-08,1.68572,24.4197,174.81437,0.11975,4.499984e-07,1.43186,0.02461,572.67337
2024-03-08_07:01:09,-0.881,0.14768,9.825000e-08,1.74385,25.89968,236.1904,0.12842,8.670538e-08,1.26465,0.0107,506.12043
2024-03-08_07:02:10,-0.8843,0.16715,9.825000e-08,1.74385,26.25569,246.74705,0.14317,1.311587e-07,1.307,0.01688,511.54778
2024-03-08_07:03:09,-0.8833,0.16796,9.825000e-08,1.74385,22.24316,422.41738,0.1537,4.721724e-08,1.21844,0.01067,481.18056
2024-03-08_07:04:10,-0.8977,0.17811,9.825000e-08,1.74385,20.56644,211.3808,0.16846,1.680929e-08,1.1445,0.0099,341.49671
2024-03-08_07:05:09,-0.8842,0.1921,9.825000e-08,1.80198,26.1832,313.06382,0.16786,9.786397e-08,1.27955,0.002,502.70727
2024-03-08_07:06:10,-0.9046,0.19535,9.825000e-08,1.80198,19.87172,218.12387,0.18457,1.221917e-08,1.12547,0.03626,290.82533
2024-03-08_07:07:09,-0.8929,0.20062,9.825000e-08,1.80198,16.8454,197.5772,0.1842,9.614262e-09,1.10541,0.01159,350.88492
2024-03-08_07:08:09,-0.9004,0.19576,9.825000e-08,1.80198,16.97606,225.4004,0.18546,6.032075e-08,1.2449,0.02019,342.42541
2024-03-08_07:09:10,-0.8886,0.21138,9.825000e-08,1.80198,18.83001,183.42205,0.18064,2.027882e-08,1.15526,0.00045,402.97408
2024-03-08_07:10:09,-0.9193,0.20651,9.825000e-08,1.80198,20.53161,195.08308,0.20435,5.207847e-09,1.07328,0.06347,219.09664
2024-03-08_07:11:10,-0.891,0.2061,9.825000e-08,1.80198,17.09345,390.62388,0.19221,3.785245e-08,1.20312,0.00069,402.48043
2024-03-08_07:12:09,-0.8932,0.22314,9.825000e-08,1.80198,12.84324,366.60025,0.20819,2.091088e-07,1.35259,0.00545,450.36547
2024-03-08_07:13:10,-0.8975,0.25377,9.825000e-08,1.80198,11.28466,186.24126,0.24452,1.013188e-07,1.28636,0.02486,358.21443
2024-03-08_07:14:09,-0.8976,0.28156,9.825000e-08,1.86011,11.18014,381.07944,0.26419,2.024428e-07,1.35024,0.0159,390.27997
2024-03-08_07:15:09,-0.9157,0.30368,9.825000e-08,1.86011,10.16532,175.87682,0.30106,2.579009e-08,1.18356,0.01763,193.62543
2024-03-08_07:16:10,-0.9078,0.30672,9.825000e-08,1.86011,8.93624,193.40886,0.30436,8.783563e-08,1.27639,0.00015,248.94738
2024-03-08_07:17:09,-0.8922,0.30875,9.825000e-08,1.86011,8.68243,266.46211,0.2941,1.408583e-07,1.3102,0.00199,449.87553
2024-03-08_07:18:10,-0.8991,0.33066,9.825000e-08,1.86011,8.02535,201.44854,0.30342,9.584271e-08,1.2788,0.00295,323.87921
2024-03-08_07:19:09,-0.8953,0.31524,9.825000e-08,1.86011,9.98628,216.99663,0.29796,1.850049e-07,1.33421,0.00553,407.50989
2024-03-08_07:20:10,-0.8981,0.30428,9.825000e-08,1.86011,7.66878,264.65225,0.29255,1.520058e-07,1.31706,0.00801,354.17137
2024-03-08_07:21:09,-0.9061,0.2913,9.825000e-08,1.86011,10.75404,298.36934,0.29201,5.971310e-08,1.23996,0.01516,254.40975
2024-03-08_07:22:09,-0.9056,0.27304,9.825000e-08,1.80198,10.81839,314.1299,0.26528,1.908788e-07,1.34065,0.02028,295.85402
2024-03-08_07:23:10,-0.9017,0.24606,9.825000e-08,1.80198,14.4758,159.8755,0.22712,3.507168e-07,1.39955,0.01073,365.75245
2024-03-08_07:24:09,-0.8969,0.2199,9.825000e-08,1.80198,13.91786,223.01109,0.20474,8.978886e-08,1.26798,0.00197,367.61485
2024-03-08_07:25:10,-0.878,0.19981,9.825000e-08,1.80198,15.66991,610.65756,0.18032,9.449557e-08,1.2648,0.0,638.55059
2024-03-08_07:26:09,-0.8962,0.20083,9.825000e-08,1.80198,14.30913,267.57777,0.18486,2.305155e-07,1.3555,0.0055,417.21101
2024-03-08_07:27:10,-0.8847,0.20428,9.825000e-08,1.80198,14.69822,441.10761,0.19105,1.230431e-07,1.29155,0.00456,538.31729
2024-03-08_07:28:09,-0.8816,0.22334,9.825000e-08,1.80198,13.54312,432.37921,0.20476,6.049705e-08,1.23048,1e-05,556.89582
2024-03-08_07:29:09,-0.8913,0.23876,9.825000e-08,1.80198,11.00119,182.15179,0.22675,1.046728e-08,1.10654,0.04851,351.13807
2024-03-08_07:30:09,-0.8971,0.25093,9.825000e-08,1.80198,12.06452,250.43357,0.23779,1.399676e-08,1.12827,0.00091,307.22643
2024-03-08_07:31:09,-0.903,0.23836,9.825000e-08,1.80198,16.06532,296.14221,0.23422,4.894493e-08,1.222,0.00345,292.85367
2024-03-08_07:32:10,-0.8875,0.23978,9.825000e-08,1.80198,11.53139,189.03642,0.21827,3.069264e-08,1.17949,0.00493,424.53456
2024-03-08_07:33:09,-0.8935,0.23004,9.825000e-08,1.80198,14.77077,171.2033,0.21164,1.493644e-08,1.12944,0.00187,344.71888
2024-03-08_07:34:10,-0.8967,0.22984,9.825000e-08,1.80198,13.23773,129.8461,0.20235,5.144267e-07,1.43909,0.01611,446.71865
2024-03-08_07:35:09,-0.8981,0.21929,9.825000e-08,1.80198,13.94044,368.7363,0.20418,1.008591e-07,1.27916,0.00931,360.21596
2024-03-08_07:36:10,-0.8977,0.22639,9.825000e-08,1.80198,13.71776,239.59303,0.20887,2.805416e-07,1.37611,0.00334,403.88011
2024-03-08_07:37:09,-0.8989,0.22152,9.825000e-08,1.80198,13.22413,302.56906,0.21106,1.515952e-07,1.31799,0.01566,370.31069
2024-03-08_07:38:09,-0.9018,0.22416,9.825000e-08,1.80198,15.72539,149.45922,0.21809,1.353457e-07,1.30777,0.01138,333.84366
2024-03-08_07:39:10,-0.9017,0.24505,9.825000e-08,1.80198,14.1442,178.34804,0.22857,2.826274e-08,1.1786,0.02127,293.50706
2024-03-08_07:40:09,-0.9066,0.23653,9.825000e-08,1.80198,11.24044,280.17646,0.23216,1.441322e-07,1.31557,0.1049,295.92609
2024-03-08_07:41:10,-0.9145,0.24789,9.825000e-08,1.80198,14.58664,177.06624,0.24572,1.147786e-08,1.11895,0.01585,213.19955
2024-03-08_07:42:09,-0.8942,0.22476,9.825000e-08,1.80198,12.39416,309.69375,0.21176,5.549677e-08,1.22824,0.00172,377.5541
2024-03-08_07:43:10,-0.8757,0.20955,9.825000e-08,1.80198,15.92383,502.4812,0.18407,1.010959e-07,1.27047,0.00075,718.99894
2024-03-08_07:44:09,-0.8851,0.2059,9.825000e-08,1.74385,15.79227,180.7741,0.17567,3.429270e-07,1.39138,0.003,600.26678
2024-03-08_07:45:09,-0.8952,0.19839,9.825000e-08,1.74385,17.00201,195.2769,0.17836,1.813425e-07,1.33174,0.01591,416.46756
2024-03-08_07:46:10,-0.9015,0.20752,9.825000e-08,1.80198,14.4647,254.68741,0.19415,1.733383e-07,1.33069,0.0136,356.20898
2024-03-08_07:47:09,-0.8799,0.22091,9.825000e-08,1.80198,14.14296,245.71063,0.19841,3.478096e-07,1.39176,0.00011,839.99241
2024-03-08_07:48:10,-0.8871,0.23714,9.825000e-08,1.80198,13.47374,257.02014,0.21901,1.821130e-07,1.32974,0.00497,548.70148
2024-03-08_07:49:09,-0.8892,0.26087,9.825000e-08,1.80198,13.28422,371.81339,0.24654,1.079924e-07,1.28338,0.00026,478.58553
2024-03-08_07:50:10,-0.9019,0.29617,9.825000e-08,1.86011,10.05787,208.95693,0.28598,1.497999e-07,1.31655,0.00215,312.58929
2024-03-08_07:51:09,-0.8949,0.31098,9.825000e-08,1.86011,10.07398,320.67688,0.30009,2.292102e-07,1.35227,0.00247,428.92299
2024-03-08_07:52:09,-0.8851,0.34181,9.825000e-08,1.86011,8.51302,2829.01408,0.32701,1.150104e-07,1.28581,0.00088,698.15142
2024-03-08_07:53:10,-0.8994,0.46474,9.825000e-08,1.91823,5.92092,369.22112,0.47598,5.713616e-08,1.23337,0.00746,260.33272
2024-03-08_07:54:09,-0.8936,0.5185,9.825000e-08,1.91823,5.10762,479.18696,0.51458,1.920424e-07,1.32757,0.00273,465.1962
2024-03-08_07:55:10,-0.892,0.52885,9.825000e-08,1.91823,4.43552,340.39874,0.51998,8.080881e-08,1.25178,0.00081,412.51476
2024-03-08_07:56:09,-0.8979,0.50187,9.825000e-08,1.91823,5.16874,229.5711,0.49236,1.647179e-07,1.31041,0.00221,314.9079
2024-03-08_07:57:10,-0.8934,0.53027,9.825000e-08,1.91823,4.36505,322.03289,0.52415,5.861959e-08,1.22279,0.00114,332.86662
2024-03-08_07:58:09,-0.8948,0.54183,9.825000e-08,1.91823,4.53541,326.26237,0.54283,6.524502e-08,1.22988,0.00152,311.3009
2024-03-08_07:59:09,-0.8956,0.49051,9.825000e-08,1.91823,6.28583,240.64751,0.48005,7.531822e-08,1.23938,0.0031,312.75201
2024-03-08_08:00:10,-0.9029,0.4544,9.825000e-08,1.86011,6.51034,280.48681,0.46088,9.998295e-08,1.26432,0.00552,234.78357
2024-03-08_08:01:09,-0.8953,0.42701,9.825000e-08,1.86011,7.05696,158.29197,0.4212,9.264050e-08,1.25556,0.00141,337.57493
2024-03-08_08:02:10,-0.8903,0.39618,9.825000e-08,1.86011,7.91893,609.10067,0.37575,7.766985e-08,1.23981,0.00021,439.47835
2024-03-08_08:03:09,-0.8988,0.35804,9.825000e-08,1.86011,10.1403,412.63543,0.34846,9.179208e-08,1.25598,0.00221,303.18167
2024-03-08_08:04:10,-0.8936,0.30976,9.825000e-08,1.86011,9.87363,386.61508,0.30323,1.261903e-07,1.28166,0.00523,403.55052
2024-03-08_08:05:09,-0.9017,0.29252,9.825000e-08,1.80198,13.04087,232.96506,0.27929,9.080360e-08,1.25654,0.01174,294.7901
2024-03-08_08:06:09,-0.8981,0.26615,9.825000e-08,1.80198,10.44569,295.02159,0.25873,1.000387e-07,1.26358,0.0,339.16295
2024-03-08_08:07:10,-0.9029,0.27446,9.825000e-08,1.80198,12.06227,263.12386,0.26097,1.248773e-07,1.2859,0.00644,303.28844
2024-03-08_08:08:09,-0.8936,0.28745,9.825000e-08,1.80198,9.4793,285.62175,0.27918,8.371505e-08,1.24935,0.00133,381.95598
2024-03-08_08:09:10,-0.8959,0.31179,9.825000e-08,1.86011,9.18655,338.63793,0.31345,2.033789e-08,1.14598,0.01661,298.72122
2024-03-08_08:10:09,-0.8935,0.33471,9.825000e-08,1.86011,8.72892,447.13494,0.31973,1.260664e-07,1.28771,0.00103,410.4637
2024-03-08_08:11:10,-0.8931,0.33126,9.825000e-08,1.86011,7.01123,235.05521,0.31803,1.382772e-07,1.2944,0.00334,420.47486
2024-03-08_08:12:09,-0.8942,0.31889,9.825000e-08,1.86011,7.76528,328.1397,0.30754,1.481571e-07,1.30138,0.00133,408.01687
2024-03-08_08:13:09,-0.8994,0.31828,9.825000e-08,1.86011,10.05622,245.51283,0.3123,1.333798e-07,1.29466,0.00207,325.33074
2024-03-08_08:14:10,-0.8972,0.32599,9.825000e-08,1.86011,9.60645,292.1031,0.32477,4.899279e-08,1.21156,0.00687,308.92785
2024-03-08_08:15:09,-0.9014,0.34628,9.825000e-08,1.86011,8.75779,238.12527,0.34688,2.121596e-08,1.15195,0.00563,242.61526
2024-03-08_08:16:10,-0.9039,0.36636,9.825000e-08,1.86011,6.90477,355.48463,0.36963,1.180611e-07,1.28526,0.00165,257.66991
2024-03-08_08:17:09,-0.8912,0.3836,9.825000e-08,1.86011,6.61069,318.58733,0.3747,6.666523e-08,1.23338,0.00688,409.26428
2024-03-08_08:18:10,-0.9043,0.39131,9.825000e-08,1.86011,6.5175,279.98578,0.40091,1.817111e-08,1.14268,0.00893,206.30294
2024-03-08_08:19:09,-0.9,0.3976,9.825000e-08,1.86011,8.35041,237.45632,0.3898,1.144844e-07,1.27969,0.00155,288.07797
2024-03-08_08:20:09,-0.8961,0.38401,9.825000e-08,1.86011,9.79791,407.53528,0.36678,1.496280e-07,1.3012,0.0036,365.9164
2024-03-08_08:21:10,-0.8969,0.37265,9.825000e-08,1.86011,7.40551,216.75609,0.37026,2.311327e-08,1.15469,0.00317,275.13737
2024-03-08_08:22:09,-0.8999,0.38178,9.825000e-08,1.86011,7.29529,268.27201,0.37811,2.332520e-08,1.1564,0.00286,247.76631
2024-03-08_08:23:10,-0.891,0.37752,9.825000e-08,1.86011,7.20252,484.11125,0.37003,8.006976e-08,1.2461,0.00552,432.24696
2024-03-08_08:24:09,-0.8961,0.41829,9.825000e-08,1.86011,6.72798,276.53459,0.40783,7.420291e-08,1.24063,0.00609,317.53786
2024-03-08_08:25:10,-0.8859,0.44365,9.825000e-08,1.86011,5.36619,687.10022,0.43558,7.325512e-08,1.23611,0.00045,646.07469
2024-03-08_08:26:09,-0.8963,0.50531,9.825000e-08,1.91823,5.08771,360.13247,0.50096,1.637759e-07,1.30544,0.00257,344.91679
2024-03-08_08:27:09,-0.898,0.58199,9.825000e-08,1.91823,4.54503,332.58783,0.58786,1.560331e-07,1.29978,0.00624,288.30739
